3013	Masai missed Kenya's world cross country trials because of an ankle problem but AK insisted it would take disciplinary action unless she could prove she was really injured.The Kenyan coaching team will now decide whether Chepkemei can be included in the team for this month's world cross country championships.Kenya's athletics body has reversed a ban on marathon runner Susan Chepkemei after she made an official apology.AK also dropped its harsh stance on three-time world cross country 4km champion Edith Masai.Chepkemei has given a reason for her absence," said AK chief Isaiah Kiplagat."I will be disappointed if I am not given a chance to compete at the world cross country championships."AK had insisted it was making an example of Chepkemei by banning her from competition until the end of 2005.	sport
2006	The NAO report said that this sale went through because it avoided many of the problems of the previous attempt to sell the Dome.He said: "This report also shows that the first attempt to sell the Dome proved a complete fiasco.Deputy Prime Minister John Prescott said a good deal had been secured."Delivery of the many benefits secured through this deal will continue the substantial progress already made at the Millennium Village and elsewhere on the peninsula," he said.NAO head Sir John Bourn said: "In difficult circumstances following the failure of the first competition, English Partnerships and the office of the deputy prime minister have worked hard to get a deal."The report said too many parties were involved in decision-making when the attraction first went on sale after the Millennium exhibition ended.	politics
3187	Newcastle striker Craig Bellamy is discussing a possible short-term loan move to Celtic, BBC Sport understands.Bellamy was fined two weeks' wages after a live TV interview in which he accused Souness of lying, following a very public dispute about what position Bellamy should play in the side.The Welsh striker has rejected a move to Birmingham after falling out with Magpies manager Graeme Souness.And it is unlikely that Newcastle would allow the player to go on loan to another Premiership club.Souness said: "He can't play for me ever again.	sport
4218	Still basking in the relatively recent glory of last year's Sands Of Time, the dashing Prince of Persia is back in Warrior Within, and in a more bellicose mood than last time.Warrior Within is a very slick package; the game's intro movie is so phenomenally good that it actually does an ultimate disservice once the game itself commences.The only way to dispel it is to turn back the clock again and kill the sultry Empress Of Time before she ever creates the Sands of Time that caused the great beast's creation.Those flashy moves are back in full evidence, and tremendous fun to perform and perfect.That in turn can mean getting set back an annoyingly long distance, for you can only save at the fountains dotted along the path.There is something strangely unsatisfying about the game.It just does not quite take the character to the new heights that might have been hoped for.Ever since the series' then-groundbreaking beginnings on the Commodore Amiga, Prince of Persia has always been about meticulously-animated acrobatic moves, that provide an energetic blend of leaping preposterously between pieces of scenery and lopping off enemies' body parts.It is on a par with the jaw-dropping opening sequence of Onimusha 3 earlier this year, and when the game begins, it is something of an anti-climax.That said, the graphics are excellent, and indeed among the most striking and satisfying elements of the game.	tech
1269	I thought I should explain myself before I disappear, said Michael, who was at the Berlin film festival to launch the documentary.Singer George Michael has said that a new film about his life is the start of a retirement from public view.The film, A Different Story, chronicles Michael's life and career from the 1980s and his personal struggles.Michael said that the film, directed by Southan Morris, would put his two decades of fame into context.A Different Story, which is being shown at the Berlin Film Festival, has been screened by BBC One."I'm still going to be making music," he said, but added that he was "not going to be around".	entertainment
4055	The figures, from e-mail management firm Email Systems, will alarm firms attempting to cope with the amount of spam in their in-boxes.Virus mail accounts for just over 15% of all e-mail traffic analysis by the firm has found.Email Systems refers to a small UK-based engineering firm, which received a staggering 12 million e-mails in January.While virus traffic has slowed down, denial of service attacks are on the increase according to the firm.The type of spam currently being sent has subtlety altered in the last few months, according to Email Systems analysis.	tech
1257	Janie Hendrix, the guitarist's stepsister, said the family were still hoping the guitarist would be honoured by having a road named after him.The foundation moved the building, in which Al Hendrix lived between 1953 and 1956, when the land it was built on was to be developed for housing in 2002.Mr Goldman said the authority had promised the house could remain on its new site and be turned into a memorial and community centre."The mayor is going to go down as the mayor who destroyed Jimi Hendrix's house," said Ray Rae Marshall of the James Marshall Hendrix Foundation.Hendrix was widely considered one of the most important guitarists of his time.Hendrix supporters hoped to turn the home into a museum for the guitarist.Now Mr Goldman is calling for the authority to pay to move the building to Seattle's central district, where Hendrix grew up.Seattle officials said no such deal had been offered.	entertainment
1	TimeWarner said fourth quarter sales rose 2% to $11.1bn from $10.9bn.For the full-year, TimeWarner posted a profit of $3.36bn, up 27% from its 2003 performance, while revenues grew 6.4% to $42.09bn.Quarterly profits at US media giant TimeWarner jumped 76% to $1.13bn (£600m) for the three months to December, from $639m year-earlier.However, the company said AOL's underlying profit before exceptional items rose 8% on the back of stronger internet advertising revenues.Its profits were buoyed by one-off gains which offset a profit dip at Warner Bros, and less users for AOL.For 2005, TimeWarner is projecting operating earnings growth of around 5%, and also expects higher revenue and wider profit margins.It lost 464,000 subscribers in the fourth quarter profits were lower than in the preceding three quarters.Time Warner's fourth quarter profits were slightly better than analysts' expectations.	business
275	Germany's unemployment figure rose above the psychologically important level of five million last month."Yes, we have effectively more than five million people unemployed," a government minister said earlier on ZDF public television.On Wednesday, the German Federal Labour Agency said the jobless total had reached 5.037 million in January, which takes the jobless rate to 12.1%.It said there are a further 1.5 million-2 million people on subsidised employment schemes who are, in fact, looking for real jobs.But the figures are embarrassing for the government.The opposition also made political capital from the figures.	business
1102	Actor Daniel Day-Lewis is to be presented with an award for his career in film at the Berlin Film Festival.Day-Lewis has competed four times at the Berlin Film Festival, with films In The Name Of The Father (1994), The Crucible (1997), The Boxer (1998) and Martin Scorsese's Gangs Of New York (2003).Japan's oldest film studio will also be honoured along with Day-Lewis.Shochiku film studios, which was founded 110 years ago, will become the first cinematic institution to receive the Berlinale Camera award.	entertainment
3232	Gray, who has been caretaker manager, was assistant boss when Hoddle was manager at Southampton.Glenn Hoddle has been unveiled as the new Wolves manager.Hoddle, who will work alongside Stuart Gray, has been out of the game since he was sacked by Spurs in 2003.The ex-England coach has been given a six-month contract to succeed Dave Jones, who was sacked after the club's poor start to the season.The 47-year-old later returned to management with Southampton, where he again succeeded Jones - as he has now done at Wolves."I'm delighted to be here," said Hoddle."Stuart Gray has done a fantastic job as caretaker manager.Wolves chief executive Jez Moxey defended the decision to give Hoddle a short-term contract.Wolves chairman Rick Hayward said: "We're delighted Glenn is here.Hayward revealed that Hoddle was one of the first to be approached after Jones' departure.	sport
440	Although China's overall trade surplus is expanding, according to Chinese government figures, the Commerce Department revealed the US's deficit with China was $19.6bn in November, down from $19.7bn the month before.Against the pound, the dollar was down about 0.7% at $1,8923.But the deficit with Japan was at its worst in more than four years.The gap between US exports and imports has widened to more than $60bn (£31.7bn), an all-time record.One small bright spot for US policy-makers was a slight decline in the deficit with China, often blamed for job losses and other economic woes.By 1650 GMT, the dollar was trading against the euro at $1.3280, almost a cent and a half weaker than before the announcement.But the numbers suggested the sliding dollar - which makes exports less expensive - has had little impact, and could indicate slowing economic growth.The trade deficit is a large part of the latter.	business
4	Rod Eddington, BA's chief executive, said the results were "respectable" in a third quarter when fuel costs rose by £106m or 47.3%.To help offset the increased price of aviation fuel, BA last year introduced a fuel surcharge for passengers.BA had previously forecast a 2% to 3% rise in full-year revenue."It is quite good on the revenue side and it shows the impact of fuel surcharges and a positive cargo development, however, operating margins down and cost impact of fuel are very strong," he said.Yet aviation analyst Mike Powell of Dresdner Kleinwort Wasserstein says BA's estimated annual surcharge revenues - £160m - will still be way short of its additional fuel costs - a predicted extra £250m."For the year to March 2005, the total revenue outlook is slightly better than previous guidance with a 3% to 3.5% improvement anticipated," BA chairman Martin Broughton said.Looking ahead to its full year results to March 2005, BA warned that yields - average revenues per passenger - were expected to decline as it continues to lower prices in the face of competition from low-cost carriers.BA's profits were still better than market expectation of £59m, and it expects a rise in full-year revenues.	business
4341	Owning all 10 gadgets will set the gadget lover back £7,455.Portable gadgets dominate the list, including Sharp's 902 3G mobile phone, the Pentax Optio SV digital camera and Samsung's Yepp YH-999 video jukebox."What this year's Essentials shows is that gadgets are now cheaper, sexier and more indispensable than ever.Next year will see a new set of technologies capturing the imaginations of gadget lovers, Stuff predicts.That is £1,000 cheaper than last year's list due to falling manufacturing costs making gadgets more affordable.Sony's Playstation Portable is the top UK gadget for 2005, according to a round-up of ultimate gizmos compiled by Stuff Magazine.	tech
237	More than 800,000 Britannia Building Society members are to receive a profit share worth on average £52 each.Last year, Britannia members shared £42m, but the average payment was only £38.Britannia has also stopped making payments to members if they are worth less than £5.To qualify for the profit share, members must have either a mortgage, or an investment account other than a deposit account.To qualify for this year's payment, customers must have been members for at least two years on 31 December 2004.	business
3082	Kenteris's lawyer, Gregory Ioannidis, said: "The decision means Mr Kenteris has been exonerated of highly damaging and unfounded charges which have been extremely harmful for his career."This evidence shows Mr Kenteris was never asked to submit to a test by the International Olympic Committee so he could not possibly have been guilty of deliberately avoiding one."In no way was he (Kenteris) informed to appear for a doping test.But the Greek Athletics Federation tribunal has overturned the bans - a decision which the IAAF can now contest at the Court of Arbitration for Sport."He has consistently maintained his innocence and this was substantiated by further evidence we were able to submit to the tribunal following its deliberations in January.Sprinters Kostas Kenteris and Katerina Thanou have been cleared of doping offences by an independent tribunal.But the IAAF said it was "very surprised" by the verdict.Kenteris, 31, and Thanou, 30, had been charged with avoiding drug tests in Tel Aviv, Chicago and Athens and failing to notify anti-doping officials of their whereabouts before the Olympics.The head of that tribunal, Kostas Panagopoulos, said it had not been proven that the athletes refused to take the test in Athens.	sport
3475	I was not counting on this being the end of the day for me.Andre Agassi's involvement in the Australian Open was put in doubt after he pulled out of the Kooyong Classic with a hip injury.That wasn't comfortable out there at all, what I was feeling."My hip was cramping and I just could not continue," said the 34-year-old.He said the problem was not the same as the hip injury which forced him to miss Wimbledon last year.	sport
4177	Microsoft is releasing tools that clean up PCs harbouring viruses and spyware.Also being released is a software utility that will help users find and remove any spyware on their home computer.Last year Microsoft also released the SP2 upgrade for Windows XP that closed many security loopholes in the software and made it easier for people to manage their anti-virus and firewall programs.Research by technology firms Earthlink and Webroot revealed that 90% of Windows machine have the malicious software on board and, on average, each one harbours 28 separate spyware programs.The virus-fighting program will be updated monthly and is a precursor to Microsoft releasing dedicated anti-virus software.Before now Microsoft has left the market for PC security software to specialist firms such as Symantec, McAfee, Trend Micro and many others.In 2003 it bought Romanian firm GeCAD Software to get hold of its anti-virus technology.In December 2004 it bought New York-based anti-spyware firm Giant Company Software.	tech
1040	Sideways, a wine-tasting comedy starring Paul Giamatti, is up for six Independent Spirit Awards, the art-house version of the Oscars.Sideways is written and directed by Alexander Payne, who directed the 2002 hit About Schmidt, winning Jack Nicholson his 12th Academy Award nomination.Controversial biopic Kinsey, starring Liam Neeson as sex researcher Alfred Kinsey, was one of four films to get four nominations.Among the other films receiving four nominations apiece were Brother to Brother, a drama about a young gay black man forced to live on the streets, Robbing Peter and Primer.Also in the running, with two nominations, are high school comedy Napoleon Dynamite, The Door in the Floor and Garden State - written, directed and starring Scrubs star Zach Braff alongside Natalie Portman.	entertainment
2331	Labour has been accused of using anti-Semitic images in posters which critics claim depict Tory leader Michael Howard as Fagin.Mr Howard did not comment on the anti-Semitism claims when asked about the poster on Monday.The image simply portrayed Mr Howard as a hypnotist, he argued.Labour campaign spokesman Fraser Kemp said the poster had been misunderstood.The poster shows Mr Howard hypnotising people with a pocket watch, saying: "I can spend the same money twice."It showed Mr Howard and Mr Letwin - who are both Jewish - as flying pigs.Mr Howard told Greater Manchester Radio: "It is such a pity that Mr Blair doesn't practise what he preaches."A Labour spokesman later said the timing of removing the controversial image from the party's website was not affected by the row.There was controversy over another poster choice offered to Labour members.Jewish Chronicle editor Ned Temko said there had been a mixed reaction to the first poster but e-mails from Jewish Chronicle readers showed deeper concern about the hypnotism image.	politics
42	UK Coal said it was making "significant progress" in shaking up the business.The recent rise in coal prices has failed to benefit the company as most of its output had already been sold, it said.The South Yorkshire company, led by new chief executive Gerry Spindler, said it hoped to return to profit in 2006.Total production costs were £1.30 per gigajoule, UK Coal said, but the average selling price was just £1.18 per gigajoule.The company said these actions should "significantly uplift earnings".UK Coal operates 15 deep and surface mines across Nottinghamshire, Derbyshire, Leicestershire, Yorkshire, the West Midlands, Northumberland and Durham.	business
1325	Film actress Annette Bening is up for an Oscar for her starring role in the award-winning film Being Julia.Bening was the first choice to play the female lead in American Beauty, director Sam Mendes' film debut which was a critical and commercial success - but the actress had to be content with a Bafta award for her strong performance.Bugsy was the start of a very significant liaison for Bening - she married Beatty, with whom she had a child as the couple promoted the film in Europe.Bening played Virginia Hill, another role which won her high critical acclaim, but the film only picked up two of a staggering 12 Oscar nominations.But current film Being Julia has made Bening an award-winning actress rather than the perennial nominee, with success at the Golden Globes.But it was her role opposite Warren Beatty in 1991 gangster flick Bugsy which had the greatest impact.The witty tale of revenge and love set in 1930s London sees the eponymous theatrical diva - played by Bening - grow tired of her success and fall for a young American - and could be the role which finally wins her the coveted Academy Award.One of the biggest Oscars buzzes in recent years was for Bening's role as troubled Carolyn Burnham in 1999's American Beauty.	entertainment
4141	The US has pushed Japan off the top of the supercomputing chart with IBM's prototype Blue Gene/L machine.The Linux-based machine was reported to have reached a top speed of 42.7 trillion calculations per second (teraflops) in October.Since the first supercomputer, the Cray-1, was installed at Los Alamos National Laboratory, US, in 1976, computational speed has leaped 500,000 times.The Top 500 list was announced on Monday and officially charts the fastest computers in the world.The Blue Gene/L machine that will be completed next year will be five million times faster.In second place was Silicon Graphics' Columbia supercomputer based at the US space agency's (Nasa) Ames Research Center in California.IBM test results show that Blue Gene/L has managed speeds of 70.72 teraflops.The defeated Japanese contender, the Earth Simulator, which was listed in third place, losing the top spot it had held since June 2002.	tech
70	Bill Armstrong, a retail analyst at CL King & Associates, said he expected to see other private investment firms come forward for Circuit City.The bid has come from Boston-based private investment firm Highfields Capital Management, which already owns 6.7% of Circuit City's shares.Highfield said that it intends to take the Virginia-based firm private."Such a transformation would eliminate the public-company transparency into the company's operating strategy that is uniquely damaging in a highly competitive industry where Circuit City is going head-to-head with a tough and entrenched rival," Highfield said.	business
1046	The Last Samurai, starring Tom Cruise, was the biggest foreign movie hit in Japan last year, taking 13.8bn yen (£70.7m).Japanese films accounted for 37.5% of Japan's box office total last year, with foreign films taking the remaining 62.5%.The surge was led by animated movie Howl's Moving Castle, which took 20bn yen (£102m) to become the biggest film in Japan in 2004.Japan's box office received a 3.8% boost last year, with ticket sales worth 211bn yen (£1.08bn).Sales of movies on DVD and video amounted to 497bn yen (£2.54bn) for the year.	entertainment
3088	Mr Conte chose to make unsubstantiated allegations on television, while Marion Jones demanded to take and then passed a lie detector examination.Marion Jones has filed a lawsuit for defamation against Balco boss Victor Conte following his allegations that he gave her performance-enhancing drugs.Jones, who is under investigation for steroid use by the US Anti-Doping Agency, has continually denied ever taking illegal substances since being investigated in the Balco scandal, although she praised a zinc supplement Conte marketed.After the ABC television program earlier this month, Jones' lawyer Richard Nicholls said: Marion has steadfastly maintained her position throughout: she has never, ever used performance-enhancing drugs."Victor Conte is a man facing a 42-count federal indictment, while Marion Jones is one of America's most decorated female athletes.But Davies stressed it would be up to the American authorities to decide whether they will take action against Jones in light of Conte's television interview and the world governing body would monitor the situation closely.Conte, whose company is at the centre of a doping investigation, made the claims in a US television programme."Mr Conte is simply not credible.We challenge him to submit to the same lie detector procedure that Marion Jones passed."Communications director Nick Davies said the IAAF would seek to contact Conte "for further information".	sport
2305	Mr Milburn said the economy would take centre stage in Labour's campaign in what would be a "watershed" election and the "last stand of the Thatcherites".Mr Milburn said no decision had been taken yet over whether David Blunkett would have a prominent role in the election.Mr Milburn said Labour's slogan would be "Britain is working - Don't let the Tories wreck it."Mr Milburn said there would also be a greater effort to set up face-to-face meetings between ministers and the electorate.Mr Milburn said Labour's media effort this time would focus more on local newspapers and broadcasters, with every local radio station given the chance to interview the prime minister.Labour election chief Alan Milburn denied the party was trying to "hide" the prime minister.The tone of the campaign, said Mr Milburn, would be more conversational than rhetorical; more spontaneous less scripted; less national more local and less based on issues and more concentrated on people.But Tory co-chairman Liam Fox said Labour's plans showed Mr Blair was "terrified of facing proper scrutiny".It will not be a "battle bus" style campaign either, he said.Mr Brown has headed Labour's preparations for previous polls but Mr Milburn is taking that role this time.	politics
1268	The band once fronted by Ozzy Osbourne led a poll of Kerrang!Osbourne said the band's success in the Kerrang!Black Sabbath have topped a list of the best British rock albums of all time.poll was a triumph for British rock.Despite being disliked by many critics, Black Sabbath's subsequent albums included multi-million sellers but internal rows led to Osbourne leaving in 1979.editor Ashley Bird said: "It's amazing to see so many incredible homegrown albums in one list, and without any of the abysmal fashion bands that currently clog up the music scene.Their debut was a UK top 10 hit in 1970 and sold more than a million copies in the US.The band continued without Osbourne, who went on to solo success but also had to battle alcoholism and legal action over his music allegedly inciting teenagers to commit suicide.Formed by four teenage friends in the West Midlands in the late 1960s, Black Sabbath are one of Britain's most successful heavy rock bands.Osbourne, who bit off the head of a live bat on stage in 1982, rejoined the band to play the Live Aid charity concert in 1985.	entertainment
313	Reuters news agency reported that Iraq's Oil Ministry has awarded the first post-war oilfield contracts to a Canadian and a Turkish company.The contract to develop the Suba-Luhais field has not yet been awarded as Iraq's Oil Ministry is studying the offers.Shares in Irish oil company Petrel Resources have lost more than 50% of their value on a report that the firm has failed to win a contract in Iraq.If Iraq's cabinet approves the oil ministry's choice of companies, then this will be the first deal that Iraq has signed with a foreign oil company.Ironhorse Oil and Gas has denied to Reuters that it is the company in question.A Canadian company, named IOG, is reported to have won the contract to run the Himrin field.	business
3036	Jones, who says she is innocent, could lose all her Olympic medals after Conte said he gave her performance-enhancing drugs before the Sydney Olympics.The Sydney Olympics ended more than four years ago, but World Anti-Doping Agency chief Dick Pound said the rule may not apply because the allegations are only coming out now.An investigation into doping claims against Marion Jones has been opened by the International Olympic Committee."Victor Conte's allegations are not true and the truth will be revealed for the world to see as the legal process moves forward," she said.	sport
399	State-owned Rosneft now owns Yugansk and Russia has said it will turn the oil producer into a stand-alone firm.India's biggest oil exploration firm, Oil & Natural Gas Corp (ONGC), says it is in talks to buy the former assets of troubled Russian crude producer Yukos.Local press had reported that ONGC was looking to buy 15% of Yukos' former key oil production unit for $2bn (£1bn).India produces about 793,000 barrels of oil per day (bpd), little changed since the start of the 1990s, according to oil industry analysts Douglas-Westwood.India's oil production has stagnated over recent years, and it is having to look abroad to secure future supplies.Yukos has been battling the Russian authorities for more than a year and has filed for bankruptcy protection in the US."For countries to develop, they have to have access to energy," said John Westwood, managing director of oil industry analysts Douglas-Westwood.By buying into Yugansk, ONGC would be able to reduce its dependence on Gulf states for oil imports, Mr Westwood explained, especially as the chances of finding and exploiting resources within India are slim.India imports about 70% of its total oil consumption."We are in touch with the concerned Russian entities about the Yukos assets and other opportunities in Russia," said ONGC chairman Subir Raha.At the same time, India's economy is booming and the country's thirst for oil is so strong that it has helped pushed up the price of crude worldwide.ONGC's interest is the latest twist in a saga that has seen one of the world's biggest oil producers brought to its knees.	business
3319	Northampton coach Budge Pountney has been fined £2,000 and banned from match-day coaching for six weeks for calling a referee "a disgrace".Pountney criticised referee Steve Lander's performance in Northampton's defeat by Saracens on 5 February.Pountney was found guilty of bringing the game into disrepute at a Rugby Football Union disciplinary hearing in London on Thursday night.	sport
4050	Texas, which makes computer chips for more than half the world's mobile phones, said it was keen to make multimedia functions like video and gaming more affordable.Texas is keen to cash in on the third generation (3G) of mobile technology, which offers high-speed networks for video streaming and other multimedia functions.A further recent survey said that only 4% of mobile owners were thinking of upgrading to 3G phones.The specially-designed chip, developed by Texas Instruments, could drive down the cost of making mobiles capable of 3D gaming and 30-frame-a-second video.Competition to get people using 3G mobiles will grow in the next year as almost all of the UK's operators have now launched third generation networks.A mobile phone chip which combines a modem and a computer processor on one bit of silicon instead of two could make phones cheaper and more powerful.The chip also uses much less power than conventional chips, said Texas, which means less strain on mobile battery life.More than 50 million people own a mobile in the UK, but mobile operators are keen to encourage people to move onto more sophisticated handsets that can do more.	tech
1044	Davis, who was married to actress Ruby Dee, was found dead on Friday in his hotel room in Miami Beach, Florida, where he was making a film.Davis was also a prominent figure in the civil rights movement and was a voice for racial equality.Davis, whose 65-year career included credits as a producer, director, actor and writer for stage and screen, was also a civil rights activist.Davis's body was discovered by his grandson and paramedics at the Shore Club hotel in Miami Beach, where the actor had been shooting the film Retirement.His film debut, in 1950, was in the film No Way Out, starring Sydney Poitier and Ruby Dee.Miami Beach police spokesman Bobby Hernandez said the cause of death appeared to be natural.Davis and Dee were married for more than 56 years and together received Kennedy Center honours in 2004 for their body of work.	entertainment
4244	Released 1 March on PC.Released 11 February on Xbox and PC.Release date to be confirmed on PS2.Release date to be confirmed on DS.Released March on PS2.Released 11 March on Xbox.Released 25 February on PC.Release date to be confirmed on GameCube.ICO 2 (WORKING TITLE) Ico remains a benchmark for PS2 gaming, a title that took players into a uniquely atmospheric and artistic world of adventure.WORLD OF WARCRAFT  The US reception to this game from developers Blizzard has been hugely enthusiastic, with the title topping its competitors in the area of life-eating, high-fantasy, massively multiplayer role-player gaming.ADVANCE WARS DS The UK Nintendo DS launch line-up is still to be confirmed at time of writing, but titles that exploit its two-screen and touch capacity, like WarioWare Touched!There's a host of gaming gems set for release in 2005.If nothing else, it will develop a vast and loyal community.	tech
2395	And it looked like the Labour campaign - which was already being criticised for being thrown into defensive mode by Mr Howard on issues such as immigration and health - was on the rocks.During the phoney campaign, Labour got into trouble over its central claim that Michael Howard was planning £35 bn cuts in public services.He was sacked for his gaffe, but the damage had been done and the faltering Labour campaign was back on track.Then deputy Conservative Chairman Howard Flight was reported to have suggested Mr Howard was secretly planning even bigger "cuts".The date has been pencilled into the diaries of politicians and political journalists for many months and, despite occasional panics that the prime minister was on the verge of calling a snap poll, it has not shifted.And it is certain one of the big arguments at the centre of the election battle will be around the big parties' tax and spend policies.A second central argument will be over taxation, with the Tories claiming the Chancellor has to fill a black hole at the centre of his finances and will be forced to raise taxes if Labour wins again.The prime minister and his campaign boss Alan Milburn have already insisted the election will be fought on the economy and what they claim is a stark choice between Labour's stability and investment against Tory cuts and boom and bust.	politics
4143	You might even be able to tell your home surveillance system that you will be going away on holiday, and ask if it could make sure that the house is secure once you have left."Now if the system can watch your behaviour over time, it can learn this, so it would predict what you are going to do, turn on the lights for you, or, before you even get to the kettle, it could have switched it on.""Jeremiah is a virtual face that attempts to emulate humans in the way it responds to activity."When we put the surveillance cameras in our centre, a lot of people were very unhappy about the fact that there was a system watching them," said Dr Bowden.But it might all depend on the face that is watching you.Literally putting a face on technology could be one of the keys to improving our interaction with hi-tech gadgets.Imagine a surveillance system that also presents a virtual embodiment of a person on a screen who can react to your behaviour, and perhaps even alert you to new e-mails."I am interested in the interaction, providing the ability of a system to watch what's going on and make decisions based on that," explained Dr Bowden."But when Jeremiah's camera went in, nobody minded, because although it's still watching them, they could see what it was watching.""If you get up at three o'clock in the morning, and you go downstairs, there are probably two things you are going to do: either going to the bathroom, or maybe you are going to make a cup of tea," said Dr Bowden.Experts say a much more natural way to interact with these devices, such as a virtual human, could make it much easier to make the most of all those new gizmos.One such avatar is Jeremiah.	tech
3289	England coach Andy Robinson insisted he was "livid" after his side were denied two tries in Sunday's 19-13 Six Nations loss to Ireland in Dublin."We've got to go back to technology."I think Mark Cueto scored a perfectly legal try and I think he should have gone to the video referee on Josh Lewsey," said Robinson."We did everything we could have done to win the game.Kaplan then declined the chance to consult the fourth official when Josh Lewsey took the ball over the Irish line under a pile of bodies for what could have been the game-winning try.England have lost their first three matches in this year's Six Nations and four out of their six games since Robinson took over from Sir Clive Woodward in September."We have done everything but win a game of rugby, but Ireland are a good side.They defended magnificently and they've got every chance of winning this Six Nations."There's two tries we've been cost," Robinson told BBC Sport.South African referee Jonathan Kaplan ruled that Cueto was ahead of Charlie Hodgson when the fly-half hoisted his cross-field kick for the Sale wing to gather.	sport
4187	A major system has evidently collapsed and we need to know what went wrong and what is being done differently.That means we need a full report on what went wrong and what was done to fix it.So I will reserve judgment on the technology aspects until we all know what actually happened and whether it was a consequence of software failure or just bad luck.A major government department is without e-mail for a week, and technology analyst Bill Thompson wants to know what happened.Although the full story has not yet been told, it seems that the problem started when a plan to upgrade some of the computers from Windows 2000 to Windows XP went wrong, and XP code was inadvertently copied to thousands of machines across the network.If there had been an outbreak of Legionnaire's disease in the air conditioning system we would have been told, but it seems that major technology problems do not merit the same treatment.Senior consultants from EDS, the computer firm which manage the system, and Microsoft, which supplied the software, were running around trying to figure out what had to be done to fix it all, while staff resorted to phone, fax and probably carrier pigeon to get work done.It is, without a doubt, a major story and was the second or third lead item on BBC Radio 4's Today programme throughout Friday morning.It is the network equivalent of Godel's Theorem - any system sufficiently complex to be useful is also able to collapse catastrophically.Why was not the pensions minister in Parliament to make an emergency statement on Tuesday, when it was clear that there was a serious problem?This is certainly unfortunate, but I have a lot of sympathy for the network managers and technology staff involved.	tech
1174	TV talent show The X Factor is to return for a second series after being recommissioned by ITV."There's much more to come this series as we build towards the final next month and it's great to have secured this terrific format for our viewers for another series," she said.I predict series two will be even better," said Cowell.The final of the first series will take place on 11 December.The Pop Idol-style show votes off a group or contestant every week - the two that receive the lowest public vote have to perform a second time before the judges make a final decision.	entertainment
107	The IMF team stands ready to assist the (Liberian) authorities in strengthening the areas mentioned, said the report.These matters are now being investigated by the Liberian authorities and the IMF has called for their findings to be made public.The Liberian economy started to grow in 2004, but "sustained and deep reform efforts" are needed to ensure long term growth, the International Monetary Fund (IMF) has said.An IMF mission made the comments in a report published following 10 days of talks with the transition government.The IMF said that, according to data provided by the Liberians, the country's GDP rose by 2% in 2004, after a 31% decline in 2003.	business
4080	Critics say the law would favour large companies over small ones and could impact open-source software innovation.In December, Poland requested more time to consider the issue because it was concerned that the law could lead to the patenting of pure computer software.The EU says the law would bring Europe more in line with how such laws work in the US, but this has caused some angry debate amongst critics and supporters.The draft law was not adopted by EU ministers as planned at a Brussels meeting on Monday during which it was supposed to have been discussed.The fresh delay came after Polish officials had raised concerns about the law for the second time in two months.But supporters say current law does not let big companies protect inventions which they have spent years developing.	tech
1080	It is not worth showing "non-essential" nude scenes when indecency complaints are "aggressively pursued" by US TV watchdogs, said PBS' Jacoba Atlas.A US TV network is editing BBC Films' Dirty War to avoid showing the front of a nude woman being scrubbed down after a fictional chemical attack.Ms Atlas said PBS could put itself financially at risk if it showed the uncut version of Dirty War, and it could also deter many of its 170 individual stations from airing "an important film".PBS said it will use extra footage for its broadcast, showing the woman "from a more discreet angle" instead.It is also being screened uncut on US cable channel HBO on 24 January.	entertainment
2134	We will keep these hounds going, we will keep this community going and in the end we will come back and hunt when hunting is legal again," hunt master, Captain Ian Farquhar, said.Chief police officers spokesman Nigel Yeo said he expected most people would obey the law - by drag hunting or chasing foxes then shooting them.He said police had "acknowledged their duty to investigate allegations of hunting offences".He said police would challenge the "one of two isolated hunts" which are threatening to break the law.He said had the government not prevaricated since 1997 in introducing the ban, hunting with dogs would have passed into history like other former country pursuits such as otter hunting and badger baiting."The definitions of legal and illegal hunting are so blurred that the police are being asked to make impossible judgements.He said he will consult the Director of Public Prosecutions and the police "in the near future" to decide what measures to take with regards to hunting prosecutions."You can hunt a rat, but not a mouse, a rabbit but not a hare, an artificial scent, but not a real one," he said.	politics
209	Manchester United revealed on Sunday that it had received a detailed proposal from Mr Glazer.But it is not yet known whether Mr McManus and Mr Magnier would support a Glazer bid.David Cummings, head of UK equities for Standard Life Investments, said he believed a "well funded" 300p a share bid would be enough for Mr Glazer to take control of the club.But the FT said it thought JP Morgan may still have had some role in financing Mr Glazer's latest financial proposal.His previous adviser, JPMorgan, quit last year when Mr Glazer went ahead and voted against the appointment of three United directors to the board, against its advice.Mr Glazer and his family hold a stake of 28.1%.NM Rothschild, the investment bank, is advising Mr Glazer, according to the Financial Times.Mr Glazer's latest move is being led by Mr Glazer's two sons, Avi and Joel, according to the Financial Times.A spokesman for the supporters club said: "I can't see any difference (compared to Mr Glazer's previous proposals) other than £200m less debt.The board of Man Utd is expected to meet early this week to discuss the latest proposal from the US tycoon that values the club at £800m ($1.5bn).But the Man Utd supporters club urged the club to reject the new deal.	business
